RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
14735	Granger	NY	Allegany	54600	54400	53700	53200	53900	54300	54800	55800	56500	56600	57100	57300	57400	57800	58700	59900	60300	59800	59100	58000	56900	56200	56000	55600	55200	56000	57400	57700	57600	58000	58500	59100	59700	59900	59600	58700	57800	57000	56600	57100	58100	59000	59800	60600	61100	61500	61300	60400	59300	58600	57600	55900	54400	53900	53400	52700	52700	53200	54300	56700	59400	61000	62200	63200	63300	63100	62600	61700	61000	61000	61000	60300	59000	58100	57700	57200	56100	55200	54700	54400	54100	53900	54100	54700	55500	56200
14737	Town of Franklinville	NY	Cattaraugus	57400	57600	57500	57900	58700	59000	58900	59200	59600	59000	58500	58700	58800	58600	58800	59200	59200	59100	59300	59500	59600	59700	60200	60700	61000	61300	61600	61400	61200	60900	60900	61400	62100	62300	62000	61400	61100	61200	61400	61600	62100	62600	62600	62500	62700	62900	62800	62700	62700	62700	62900	63300	63600	63700	63400	63300	63700	64400	64500	64600	64600	64700	64600	64400	64300	65100	66000	66000	65900	65500	64500	63100	61900	61100	61400	61100	60200	59700	59700	59400	59200	59200	60100	61500	62700	63400
14738	Carroll	NY	Chautauqua	73600	73200	73500	74900	76500	77400	77700	77500	77000	77000	77400	77700	78100	78200	78100	77700	77100	76600	76200	75100	74300	74600	74900	74800	75100	75800	76000	76100	76700	77200	77300	77600	77900	78400	79300	80200	80700	80200	79200	78500	78200	78100	78700	79400	79500	79300	79600	79900	80000	79800	80200	81100	82000	82700	82400	81300	80000	79300	79200	79500	79500	79200	78800	77900	76400	75300	75800	77500	79900	81000	79900	78200	77800	79400	81900	83100	83800	85500	87000	87300	87000	87300	88000	89100	90800	92500
14739	Town of Friendship	NY	Allegany	47600	47300	47100	47000	46700	46300	46100	46200	46200	45900	45800	45800	45800	45500	45400	45600	45700	45600	45600	45800	45700	45300	44900	44500	44500	44900	45300	45100	44700	44500	44500	44900	45600	45900	45600	45500	45900	46500	47000	47600	48500	49500	49800	49600	49700	50500	51500	52100	51900	51600	51300	51000	50300	49100	47900	46600	45500	44800	44000	43500	43800	44300	44400	44900	45600	46200	46500	46700	46600	46000	45800	46300	46300	45400	45000	44700	44400	44200	44600	44800	44500	43900	43500	42900	42700	42900
14741	Great Valley	NY	Cattaraugus	118800	119900	121500	121000	118800	117000	116900	117600	119000	120300	121000	121000	121300	122300	123300	124500	125000	124600	125200	127300	127400	125200	123900	123100	121600	118800	116500	114500	114200	114700	115000	114500	114900	115700	116200	116900	117400	117200	116900	117000	117100	116700	116200	115400	114200	112400	110500	109300	108000	106300	104700	103600	102800	104000	106300	107600	108800	111100	111900	111900	113300	116100	117900	119100	118900	117400	115700	115500	115600	115700	116800	118700	119500	119700	120600	121400	121100	120400	119600	119100	119900	120400	121000	122300	124300	126100
14747	Poland	NY	Chautauqua	60900	62200	63300	63000	62500	62500	61900	61600	62000	62900	63200	63500	64200	64500	64300	64700	64800	63700	63200	63600	63700	63100	62900	62800	62500	62300	62200	61900	61700	61600	61700	61400	60600	60500	61700	63000	63300	63000	63100	63800	64300	64300	64100	63900	64200	64800	65200	65400	65400	65100	65400	66300	67000	67500	67600	67800	68100	68700	69200	69700	70400	71500	72400	72100	71800	72700	73800	74000	75000	75300	73400	71000	69200	67900	67600	68300	69300	70000	70100	70100	70100	70500	71800	74200	77300	80300
14750	Lakewood	NY	Chautauqua	90700	92300	93900	94300	93800	93600	93500	93600	93500	93500	93400	93000	93300	94800	96200	96800	97300	98200	98800	99000	100000	101100	102100	102800	103800	104300	104600	103600	102400	100700	99600	99800	100500	100000	99600	99000	97600	96000	95500	96400	97700	98800	99400	99200	99000	99200	99900	100900	101800	102200	102300	101700	101100	101900	103100	103100	102000	101800	101700	100900	99600	98600	97900	97100	95100	92600	90800	90000	90300	91100	92000	93300	95200	97100	98400	99500	100700	101800	102600	103900	106400	109000	110700	112400	114300	115700
14755	Town of Little Valley	NY	Cattaraugus	67700	68200	68600	69000	69400	69600	69100	68700	68300	68000	68100	68500	68700	68400	68500	68800	68600	68600	69400	70200	70100	69800	69900	70100	70000	69900	70300	69900	68700	68000	68000	67600	67300	67100	66500	65500	65000	65200	65700	66100	66600	66500	65800	65500	65500	65400	64800	64100	63500	63100	63300	63600	63700	63800	64200	64800	65200	65600	66200	67000	68100	69100	69100	68900	69700	71400	72400	72700	73000	72900	71800	70100	68800	68200	68100	68200	68000	67100	66100	65400	65500	66100	67400	69200	71000	72100
14757	Mayville	NY	Chautauqua	118500	119400	120700	121200	122400	124000	125100	125700	125000	123700	123500	123000	122300	122200	122100	121500	121900	122100	121600	120700	119400	118000	117200	117100	117200	117400	117500	118300	119500	120900	122200	122400	122700	123300	122300	120400	119700	119200	117600	116100	113900	111600	110600	111200	111900	112600	113700	115400	116600	116700	116600	117300	118700	120300	121600	121800	121000	120500	121700	123400	124200	125000	126100	125000	121300	117900	114600	111700	111900	114500	115900	116300	117100	119200	122300	125000	126900	129100	131800	134500	137500	140300	143000	145400	147100	148000
14760	Town of Olean	NY	Cattaraugus	57000	57300	57100	56700	56400	56300	56500	56700	56800	56800	56900	56800	56700	57000	58000	58800	59400	59600	59800	59900	59800	59900	60200	60500	60900	60900	60800	60300	59800	59600	59600	59400	59600	59800	59600	59200	58600	58200	58200	58300	58400	58300	58000	57600	57200	56600	56300	56100	55900	55800	56000	56100	56200	56100	56200	56400	56700	56900	57100	57200	57400	57500	57400	57200	57300	57300	57400	57900	58400	58700	59000	59400	59500	59500	59700	60100	60200	60100	60000	59900	59400	59000	59000	59200	59700	60100
14770	Town of Portville	NY	Cattaraugus	66700	67000	67500	68400	69400	70100	70800	71200	70900	70200	69600	69000	68700	68600	69000	69200	69100	68900	69300	69600	69300	68900	68600	67900	67400	67000	66900	66900	66600	66100	66000	66100	66500	67000	67600	67600	67700	68400	69100	69100	69000	69200	69000	68900	69100	69200	68700	68100	67400	67000	67100	67500	68300	69100	69700	70200	70600	70700	70200	69600	69300	68900	68100	67500	66900	66300	65900	65600	65200	65700	67800	70100	71700	72500	72400	72400	72900	73000	72700	72400	72300	72100	71900	72000	72200	72200
14775	Town of Ripley	NY	Chautauqua	61200	61200	60800	60100	60200	60500	60200	59700	59300	58800	58600	59100	60400	61900	63200	64500	65300	64700	63500	62800	62800	62900	63000	63200	62800	62100	61900	61600	61400	61500	62100	62200	62200	62000	61700	61300	61000	60400	59300	58700	58700	59000	59500	60700	61400	62200	62700	62600	62600	62800	63200	64500	65900	66500	67300	68300	68700	69000	70100	71700	73600	76200	78200	78300	77800	78400	78900	78900	80000	79600	76600	73400	72100	72600	73900	75000	75200	75100	74800	75800	77800	79800	81500	83100	83500	83100
14781	Town of Sherman	NY	Chautauqua	67100	67700	68500	69000	69800	70000	69600	69600	70600	71600	72700	74000	75400	76100	76100	76600	76900	76800	76700	77100	77200	77200	76500	75200	73600	73000	73400	73600	74000	74100	74300	74600	75500	76300	77700	79400	79500	78600	77300	77000	76900	77000	76800	76700	76500	77100	79000	80400	80700	81300	82300	82500	82600	82900	83400	84000	84300	84100	83700	84400	85900	87100	87700	87900	87300	85800	84300	84200	85900	86400	84000	81300	81300	82800	85000	87300	89400	90800	91400	91100	90500	90600	90900	92200	94700	96800
14782	Charlotte	NY	Chautauqua	68500	67700	66600	65600	65600	66200	66400	65700	64400	63600	62900	62500	61800	61000	60700	61200	61800	61900	61500	61700	62500	63300	63700	64100	64500	64500	64300	64300	64200	64400	65400	66100	66100	66400	67200	67800	67800	67300	67200	67700	68000	68000	68200	68200	68500	69600	70900	71600	71900	72800	74300	75400	75700	75800	76100	76200	75900	74800	73800	73700	74400	74600	74500	73600	72000	70600	70100	69600	70000	70800	71200	70900	71700	73300	74300	75000	76500	77800	78000	78200	78600	78800	79200	80600	83000	85300
14787	Town of Westfield	NY	Chautauqua	75700	75800	76300	76800	77300	78000	78500	78100	77700	77500	77200	77000	77300	77500	77300	77500	78100	78100	78100	79000	79900	80700	81600	82100	82200	82100	82100	82200	82200	81600	81000	80700	80300	79900	79400	78400	77500	77100	76800	76300	75900	75700	75600	75600	75300	75000	74800	75500	76600	77200	77700	78700	79700	80300	80500	80400	80700	81100	80600	80200	79800	79500	79600	79400	78600	78100	77700	77300	77500	78100	78200	78200	79000	80500	81500	81900	82900	84300	85400	86800	88300	89800	90800	91700	92700	93600
14801	Town of Addison	NY	Steuben	63000	62700	62900	63200	63100	62800	62900	63500	63900	63600	63600	64300	65300	66700	67900	68100	68200	68400	68500	68300	68100	68000	68200	68400	68500	68000	67500	67400	67800	68800	69500	69400	68900	68900	69600	70300	70900	71400	71800	71800	71400	71100	70700	70300	69900	70100	70600	71200	71700	72200	72700	73300	74600	76500	77800	78200	78300	78900	79900	79700	78900	78500	78700	78900	78300	76700	75700	76300	77500	77100	74500	72400	71500	70700	70400	70900	71500	72000	72000	71700	72000	72700	73500	74100	74300	74600
14806	Town of Andover	NY	Allegany	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	48900	51000	53600	54800	54200	53200	52100	50900	49800	48900	48600	48800	49300	49300	49100	49800	50400	50600	51700	53100	53800	54400	54400	53800	53800	54300	54500	55100	55500	55600	55700	55100	54000	54200	55700	56700	56600	55600	54000	52700	52500	53500	54300	54100	53300	52500	51700	50800	49400	47900	47700	48500	48900	48400	47400	46700	46700	46900	47000	47000	47000	47100	47000	46900	47700	48600
14807	Dansville	NY	Steuben	76400	76000	75500	75000	74200	73500	73200	73000	72100	71200	71300	71500	71500	71900	72300	72800	73800	75100	75900	76600	77400	77600	77300	77600	78200	78400	78400	78300	78000	77800	77700	77300	77100	77500	77900	77500	76800	76200	76100	76500	76600	76000	75300	75000	75100	75200	75300	75700	76200	76100	75500	75100	75100	75500	75500	75100	75100	75700	75800	75400	75400	75500	75400	75500	75400	75100	75300	76300	77700	78700	79100	79000	79500	80600	81300	81200	81300	81600	82100	82600	82600	82000	81700	82000	81900	81300
14809	Town of Avoca	NY	Steuben	63300	63200	63300	63600	64000	64700	65300	65500	64900	63800	63200	63100	62800	62600	62600	62300	62200	62500	62900	63200	63000	63000	63600	64700	65700	66400	66700	66900	67100	67000	66600	66400	66500	67100	67900	68300	68400	68500	69200	70100	71000	72200	73500	74600	75600	76400	76900	77200	77600	77600	76700	75700	75000	73600	72100	71500	71300	70600	70100	70700	72100	73500	74800	75100	75000	76200	77900	78400	78700	78600	76900	75200	74400	73700	73200	73400	73800	74400	75300	75500	75000	74900	74900	74400	73400	72700
14812	Catlin	NY	Chemung	67500	68400	68900	68700	68600	68800	70000	72300	74500	75700	76800	77300	76900	76500	76100	75400	75100	74800	74300	74000	74600	75300	75800	76200	76700	77100	77600	78000	78300	78500	78400	77900	77600	77800	78100	78700	79900	81100	83000	85200	86000	86200	87000	87100	85600	84300	83400	83400	83000	82000	80900	80300	79900	79300	78600	78300	78400	78400	78500	78600	78700	79300	80400	81400	82600	83900	85000	85200	85100	84400	83700	83400	83100	82800	82400	81800	81300	80900	80100	79000	78700	79300	79600	79400	79100	78700
14813	Amity	NY	Allegany	51800	51400	51200	51300	51700	52200	52600	53000	52800	52500	52200	51900	51800	52000	52000	52000	52100	51800	51100	50600	50700	51100	51500	51700	51600	51600	51900	52000	51600	51200	51300	51500	51300	50600	49300	48800	49000	49500	49900	50500	51100	51600	51800	52000	52500	53300	54400	55000	55000	55600	56600	58000	59700	60800	61100	61300	61200	60500	59500	59200	59800	60100	59900	59500	58400	57200	56700	56100	55300	55100	55100	55000	54900	54700	54200	53700	53100	52800	52800	52900	53100	53300	53400	53800	54500	55100
14814	Town of Big Flats	NY	Chemung	145300	144400	144000	144300	145600	146400	146500	146800	147500	148200	148100	147500	146800	146200	145500	145400	146600	148500	149600	150100	150100	149800	149300	149400	150000	150400	150100	149600	148900	148200	147500	147200	147700	148800	149700	150600	151600	152500	153500	154600	155500	156600	158400	160100	160900	160900	161400	163000	164400	165600	167900	170600	171900	173300	175900	178400	179500	179300	177800	176800	177000	178200	178100	176400	174800	173400	171700	170800	170400	169900	170800	171700	171300	169800	168100	166200	164700	163100	161700	160300	159500	159100	158700	157200	155200	153500
14817	Caroline	NY	Tompkins	123300	123400	124300	125700	126000	125700	125400	125600	125500	125200	125200	125300	125000	124900	125600	126600	127500	128300	128600	129100	129800	130000	129800	129200	128700	128500	127700	126700	125900	125500	125300	125000	125100	125900	126100	125800	126500	128300	130200	131600	132500	133400	134000	134300	134600	134900	135000	135200	135300	135500	135700	136500	137500	139000	140300	141600	142800	144000	145200	146400	146800	147400	148000	147700	147300	147300	147400	147100	146400	144900	144500	145200	145600	144300	143600	144300	144800	144000	143400	143300	144000	145200	146300	146700	146600	146400
14826	Town of Cohocton	NY	Steuben	70400	70000	70000	70000	70000	70100	70400	70500	69800	68300	66900	66200	66300	66500	66400	66300	67100	67800	68100	68000	67900	67800	68000	68300	68200	67600	67300	67200	66700	65800	64900	64200	64000	64600	64900	64300	63600	63500	63600	64100	64600	65200	66000	66600	66600	66500	67200	68200	69000	69600	69500	69200	69200	69600	69600	70000	71300	72500	72300	71200	70800	71200	72500	73100	72900	72900	73100	72200	71700	71300	71600	72900	74700	75800	76200	76300	77000	77700	77900	77600	77000	76200	75500	74800	73900	73300
14830	Town of Corning	NY	Steuben	79300	79400	79400	79300	79500	79600	79500	80200	80900	80600	79900	80600	81600	82800	84300	85600	85100	84600	84900	85400	86000	86400	86900	87200	87100	86800	87000	87700	87900	88200	88700	89200	89200	89600	90100	90400	90200	89800	90100	91200	92500	92600	92400	92600	92600	92300	92900	93900	95100	96300	96600	96300	96700	97700	99100	100300	101400	102700	104100	104200	103600	103700	104500	104900	105200	105800	105700	104800	104500	103600	101200	99200	98800	98600	98100	97800	97900	98000	97900	97400	97000	97400	98400	99200	99300	99200
14840	Wayne	NY	Steuben	169900	169000	168000	168600	170100	170500	170600	172100	172000	169500	167800	168300	170500	172800	174300	176600	180200	183200	184900	185900	186000	186400	188500	190500	190300	189000	188000	187800	186300	183400	181700	180500	180000	180100	179800	178000	176700	175600	175500	174300	174000	175200	177700	180800	183700	185100	186100	188100	190700	191900	192100	192900	193800	193800	191300	188900	188500	188900	187500	186300	185800	186100	185300	182900	182100	184100	185600	185000	184900	186600	189300	191300	192100	193000	193800	194400	194200	194600	194500	193400	191600	190600	189400	187200	185400	184800
14843	Hornell	NY	Steuben	61900	61700	61400	61100	61600	62100	62000	62000	61800	61300	60600	61000	61600	62300	63200	64800	65200	63900	62400	61900	61700	61800	62200	62500	62600	62900	63100	62800	62300	62300	62700	62600	62400	62300	62100	61800	61400	61200	61200	61100	61300	62100	62400	62300	62200	62500	62900	63100	63300	63100	62600	62400	62500	62400	62800	64100	65600	66700	67200	67400	67500	67800	67300	66400	66100	66400	66500	66600	66900	66600	65800	65100	64900	65100	65400	65500	65400	65500	65800	65500	64700	64100	64200	64200	63600	62900
14845	Town of Horseheads	NY	Chemung	109500	110200	111900	113500	114800	115600	116100	116700	116900	116500	116000	116100	116800	117500	118100	118800	119600	120300	120900	121200	121000	120800	121100	121700	122200	122300	122400	122500	122700	123200	123500	123300	123300	123600	123400	122600	121900	121500	121700	122200	122400	122700	123400	124000	124400	124800	125200	125600	126500	128000	129300	129900	130100	130100	130100	130500	131000	131200	131300	131600	132000	132000	131800	131600	131200	130400	130200	131000	132200	132600	132800	132700	131700	129800	127900	126400	125400	124700	123600	122300	121900	122300	122600	122500	122500	122700
14850	Ithaca	NY	Tompkins	191600	190700	190100	190100	190700	192000	193200	193900	194300	194900	195000	194500	193700	193000	192400	192000	191800	191600	192000	192700	193100	193400	193800	194100	194400	194700	195300	195900	196000	195600	195300	195200	195200	195400	195700	195800	196000	196400	197100	197400	197100	196900	197100	197600	197900	198300	199400	200700	202100	203400	204500	205400	206400	207500	208400	208500	208200	208400	209400	210900	212500	214000	215100	215600	216300	217700	219300	220900	222200	223200	223800	224400	224300	223500	222600	222900	223800	224500	224500	224800	226500	228900	230200	229900	229500	229100
