RegionName	StateName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
10301	NY	8	19	18	11	12	2	12	7	8	10	10	4	4	12	8	17	11	9	13	20	13	9	10	12	12	18	9	9	7	11	6	8	9	16	9	9	10	10	11	66	6	6	5	7	11	3	12	12	11	10	13	10	11	6	14	58	18	16	11	15	12	18	18	21	12	19	17	13	8	11	9	7	14	9	10	10	4	8	12	4	8	14	9	12	14	0
10302	NY	5	5	4	7	7	10	3	5	3	4	4	9	4	4	3	5	6	5	6	4	5	7	4	4	8	15	8	6	3	4	1	4	3	5	5	8	7	4	5	2	5	6	6	3	7	5	3	3	5	6	7	6	3	1	3	8	3	5	8	4	5	3	8	4	5	3	2	5	2	8	6	5	6	6	6	7	7	4	6	4	5	6	4	3	7	0
10303	NY	6	8	11	13	12	10	15	13	8	11	6	11	14	13	9	10	10	17	24	17	8	14	4	7	8	12	6	4	6	8	6	6	6	9	6	8	6	5	8	11	6	8	4	5	6	5	2	5	9	5	8	7	5	5	4	7	7	12	7	3	11	9	8	10	11	8	6	8	8	11	6	4	12	9	10	14	10	10	8	13	8	11	10	10	4	0
10304	NY	26	14	20	21	11	13	17	9	8	6	13	6	12	13	13	20	15	18	14	14	12	13	15	19	14	16	10	11	10	14	15	11	13	13	7	9	7	15	10	10	12	14	24	4	8	8	10	6	14	15	12	9	19	10	15	15	17	17	12	14	18	13	20	16	22	14	21	20	9	15	11	21	17	19	15	20	16	21	27	21	13	13	15	13	15	0
10305	NY	18	20	20	26	17	15	12	9	14	14	12	9	11	15	23	20	26	20	16	19	10	16	15	8	20	31	14	11	16	7	15	19	18	12	14	16	18	17	18	19	14	12	12	9	19	12	15	14	11	10	19	16	13	18	11	20	16	17	19	19	12	16	18	8	17	21	16	21	11	8	19	18	18	15	23	17	21	11	25	20	9	25	20	18	19	0
10306	NY	33	33	40	39	29	39	27	29	18	18	26	21	25	29	28	31	36	31	49	35	24	29	24	15	35	42	29	23	32	36	23	20	18	30	15	26	17	23	33	24	25	29	36	26	21	22	15	16	29	24	36	20	16	17	23	28	21	17	15	20	23	31	30	28	43	24	26	35	22	32	22	23	37	42	47	36	45	31	18	34	32	31	36	15	24	0
10307	NY	7	5	11	8	3	11	8	3	3	5	7	1	3	7	4	6	3	11	8	7	3	6	6	2	7	13	3	2	8	8	0	2	6	2	6	3	2	7	8	6	7	4	7	8	9	2	4	9	4	8	8	4	6	4	3	8	5	4	4	9	5	2	3	8	7	10	6	8	3	2	5	3	11	6	3	8	5	4	5	9	6	4	6	3	3	0
10308	NY	15	15	13	7	15	9	6	8	13	10	19	11	9	17	29	14	16	11	16	16	11	12	12	12	14	28	17	14	9	20	10	16	9	13	7	12	17	17	15	7	8	13	9	8	9	10	7	13	11	8	15	13	13	16	14	7	14	8	10	19	17	13	36	17	23	15	15	15	10	9	15	8	12	9	21	19	20	11	20	15	5	17	17	15	8	0
10309	NY	25	20	18	18	29	16	14	11	7	15	10	9	6	10	13	18	15	13	19	23	19	18	18	17	8	28	15	14	14	18	16	27	16	16	9	12	13	18	13	18	14	13	21	8	10	14	18	17	20	10	23	15	18	15	21	21	15	17	15	17	15	24	20	33	13	18	17	16	15	15	17	15	9	23	11	17	15	15	16	10	14	12	12	12	12	0
10310	NY	11	8	14	6	11	10	5	2	5	8	8	6	7	12	6	6	15	14	15	11	7	9	8	4	15	17	6	8	11	5	7	6	8	7	9	5	4	11	6	6	11	6	6	6	10	9	8	6	11	12	10	6	11	2	11	10	8	6	9	8	7	12	8	8	16	13	14	7	4	8	8	8	13	9	16	7	13	8	3	10	9	6	7	12	3	0
10312	NY	33	40	35	25	36	37	33	23	25	22	20	32	18	36	42	35	36	31	55	31	22	20	23	21	38	60	28	20	25	27	24	31	28	23	25	25	17	33	41	27	48	37	36	35	22	22	23	26	25	40	39	22	41	27	28	46	37	31	23	42	46	41	50	43	47	28	43	38	23	42	37	28	35	28	44	32	37	37	36	36	29	32	42	35	37	0
10314	NY	44	43	36	43	49	40	31	25	26	30	25	26	37	46	38	52	47	42	45	34	24	29	33	32	47	64	33	33	31	36	35	26	24	31	24	21	35	33	36	20	48	49	46	22	45	26	23	36	34	45	48	35	35	29	46	51	31	34	41	34	39	70	49	47	67	45	36	50	48	31	32	26	48	47	60	55	54	38	32	41	36	30	38	48	39	0
10456	NY	4	3	3	4	4	0	0	3	1	0	0	2	11	0	4	2	2	0	0	0	1	0	2	2	1	0	0	0	1	0	1	9	4	1	2	0	3	0	2	0	0	0	1	0	2	2	0	0	1	0	0	0	0	2	2	0	0	3	1	4	4	2	3	2	2	6	1	2	1	0	3	3	2	0	3	0	1	3	0	1	2	2	2	5	2	0
10459	NY	2	2	2	0	4	0	1	0	0	1	3	2	3	4	4	4	0	1	3	3	1	3	2	0	0	1	1	0	0	0	2	2	3	0	1	0	1	0	1	0	1	0	0	0	2	0	2	0	1	0	1	0	0	1	2	1	1	0	0	0	2	2	0	1	2	4	1	0	1	2	1	1	1	0	0	0	0	1	1	1	1	0	0	3	0	0
10462	NY	22	25	17	21	33	25	13	20	12	9	8	7	11	6	15	12	14	12	18	22	16	13	12	16	19	18	10	11	14	9	9	11	9	9	17	9	17	20	11	11	7	5	7	12	5	14	15	12	10	10	11	10	9	19	12	11	11	13	10	5	11	20	17	17	19	114	11	11	13	7	159	14	12	28	18	13	33	22	20	13	15	19	12	16	23	26
10463	NY	5	5	5	5	6	4	4	4	1	2	1	3	1	1	7	6	5	2	6	26	3	8	5	3	2	8	4	5	3	2	5	5	3	3	4	2	1	3	3	4	6	3	2	9	4	3	2	2	3	3	4	4	3	1	21	22	22	21	17	12	16	24	23	58	33	53	50	34	17	25	34	27	26	29	32	21	30	13	24	25	26	32	19	20	14	19
10464	NY	2	3	1	3	25	1	1	0	2	1	0	1	0	3	1	3	0	1	10	1	0	1	1	3	2	2	2	1	1	2	3	0	1	1	2	2	3	1	1	1	1	2	1	0	0	2	1	1	4	0	6	2	2	1	1	0	0	2	3	3	1	3	2	2	3	2	1	2	0	1	1	2	4	2	2	1	6	3	5	4	6	3	2	3	2	2
10465	NY	3	11	18	8	8	10	8	7	4	6	7	6	11	15	3	14	15	6	20	9	12	5	7	10	10	11	9	5	9	7	12	11	5	3	8	8	7	11	14	9	7	5	9	9	9	8	5	7	16	7	4	5	13	8	14	16	6	17	15	12	13	12	17	11	20	10	17	10	7	10	8	14	13	7	17	23	11	14	23	12	6	11	16	14	19	13
10466	NY	8	4	5	7	6	4	6	5	5	4	3	7	6	7	3	10	8	9	6	3	5	8	1	1	8	11	6	4	8	1	5	2	5	4	3	7	3	8	5	4	5	7	5	3	4	3	5	7	7	5	5	3	9	11	9	5	2	6	7	7	4	9	5	9	4	10	10	9	6	7	4	7	4	7	8	2	6	3	6	9	5	7	4	9	6	9
10467	NY	3	0	1	4	2	3	1	1	2	2	2	0	1	3	3	3	6	3	4	2	2	2	3	1	2	5	2	4	2	4	3	0	0	2	4	1	5	0	2	1	2	2	0	2	1	2	2	2	1	3	1	1	1	2	3	0	3	2	3	3	6	4	5	3	14	5	4	3	4	5	4	9	3	4	8	3	6	5	8	5	6	3	6	5	4	3
10469	NY	10	11	5	7	11	7	5	8	9	6	4	6	12	6	9	6	10	7	4	3	9	2	12	7	5	7	17	12	3	6	7	10	9	15	14	24	10	8	14	11	17	11	6	14	8	13	10	4	10	12	3	6	4	13	11	10	5	3	6	10	7	10	9	7	14	10	16	11	3	13	6	8	10	12	14	12	12	7	15	14	16	13	5	7	10	12
10471	NY	0	2	4	4	3	0	3	1	3	2	1	1	3	3	1	3	1	3	2	1	3	4	1	1	9	2	4	5	6	3	2	3	4	3	7	3	3	0	3	1	3	1	3	2	4	5	4	2	3	11	5	4	4	2	9	10	6	11	3	5	6	5	15	14	11	17	14	5	6	8	12	8	6	7	13	8	17	12	15	9	15	11	11	7	11	11
10473	NY	6	9	2	10	1	8	11	8	7	12	8	13	7	6	9	4	4	14	16	19	6	3	3	19	24	18	11	12	12	11	3	6	5	17	10	8	6	9	7	7	6	13	5	9	2	8	4	7	5	6	4	5	4	1	8	5	2	13	4	2	4	1	4	5	3	649	5	2	1	2	4	6	3	4	3	2	2	3	10	4	4	7	10	3	4	2
10502	NY	1	7	5	2	8	2	1	3	1	0	3	0	2	0	2	3	6	6	5	2	3	2	4	6	1	4	3	7	2	2	0	0	2	2	2	3	3	5	2	7	3	4	2	1	2	1	2	3	3	4	5	7	3	1	3	1	0	2	2	3	2	3	6	4	2	5	4	2	1	4	2	1	2	2	5	4	3	1	6	2	0	2	1	1	2	0
10504	NY	5	7	5	14	7	3	4	1	5	1	4	0	4	3	11	5	8	11	8	11	10	4	3	8	6	10	9	13	5	6	5	5	5	6	3	2	10	10	8	9	5	3	5	3	3	4	3	10	9	6	3	5	0	0	0	0	0	0	0	0	3	8	10	17	6	5	7	6	11	2	7	8	6	15	5	4	4	2	0	0	3	2	6	3	2	3
10506	NY	7	6	8	1	9	1	7	2	1	1	0	1	2	1	6	7	5	4	3	8	1	5	4	3	9	7	3	6	4	5	1	7	1	7	2	8	8	10	12	7	5	0	4	4	1	8	3	9	6	4	7	7	2	1	5	4	4	3	3	9	11	9	7	8	2	7	3	5	3	3	2	4	8	8	5	2	4	3	5	4	2	1	4	2	9	0
10507	NY	3	5	5	3	5	7	0	5	2	3	4	0	1	0	6	2	2	2	6	9	1	0	5	2	3	2	2	5	2	2	2	1	2	4	3	3	3	7	1	6	4	0	2	2	2	2	3	2	1	1	3	3	3	4	5	2	1	1	3	5	7	2	4	2	3	1	3	3	5	5	7	4	4	8	1	1	3	2	4	3	3	1	0	1	2	1
10509	NY	12	14	17	17	9	10	13	7	3	14	14	7	13	8	6	14	9	9	14	11	5	17	10	9	12	10	12	11	7	11	8	14	9	6	12	7	9	11	8	8	12	3	14	11	7	3	7	13	9	20	15	15	17	13	8	7	13	13	10	12	13	21	19	12	6	12	8	12	14	10	3	4	19	18	16	20	20	10	17	12	14	10	7	7	16	15
10510	NY	6	10	9	16	11	6	7	5	2	3	3	3	5	2	5	14	5	9	9	5	8	8	3	2	8	5	9	6	6	8	1	2	1	14	3	3	3	3	11	7	4	2	9	5	1	2	2	3	1	6	6	8	8	4	5	6	3	4	5	4	7	6	12	5	7	2	5	4	3	3	0	3	4	8	10	3	5	3	7	5	3	6	4	5	6	1
10512	NY	16	25	17	31	24	16	25	32	14	13	11	11	15	18	24	16	14	21	28	15	8	25	12	17	46	27	30	12	15	15	25	19	17	13	16	18	16	13	10	21	16	22	17	25	7	17	9	13	19	14	22	25	19	22	19	26	17	13	23	23	31	19	31	24	30	21	27	15	17	13	18	18	12	26	35	30	28	19	23	18	18	19	17	20	20	25
10514	NY	15	20	21	27	13	5	3	6	2	1	0	5	7	9	16	15	8	15	12	15	6	8	4	14	10	13	18	10	9	6	4	6	4	6	9	3	16	14	17	17	10	5	9	5	3	7	4	8	12	12	21	10	8	4	7	7	2	12	13	14	24	23	29	13	18	11	7	10	5	6	4	6	10	20	12	9	6	6	6	8	8	4	7	9	5	6
10516	NY	3	3	5	4	3	1	4	3	1	4	2	2	0	2	2	2	4	2	6	4	2	6	3	2	3	8	1	4	3	4	2	3	3	3	2	4	5	2	1	1	9	4	1	0	2	2	1	4	5	5	3	4	10	4	8	4	3	3	6	3	5	7	3	2	5	4	7	0	4	3	3	7	6	0	6	6	5	10	3	4	2	5	3	3	3	3
10518	NY	0	3	3	0	1	1	0	0	0	0	0	1	0	0	1	2	3	0	0	0	0	0	0	0	3	1	3	2	1	0	2	0	0	2	5	0	1	2	0	0	0	2	1	0	4	1	1	0	2	0	2	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	1	2	0	1	0	2	0	1	1	0	0	2	0	0	0	1	0	0
10520	NY	3	9	15	12	11	5	5	4	2	2	5	3	5	8	6	6	9	10	9	14	2	7	9	7	10	2	3	2	7	5	4	5	9	3	7	6	7	6	6	4	3	10	5	5	3	3	5	0	5	4	6	3	4	3	7	5	4	5	7	4	4	1	10	2	5	2	1	5	3	2	4	2	4	10	6	4	5	2	5	5	8	3	4	5	4	3
10522	NY	0	6	8	7	7	5	4	3	0	3	1	3	5	2	3	5	2	12	7	7	6	4	6	7	3	7	6	7	4	6	0	5	3	2	6	1	0	4	5	4	5	3	2	2	2	0	4	1	6	2	11	7	6	1	1	3	1	2	2	2	5	4	5	5	2	1	1	4	3	3	3	1	3	6	6	4	6	3	3	2	1	2	4	6	3	4
10523	NY	3	4	2	5	3	3	3	3	3	2	2	2	2	2	1	4	1	3	3	3	1	2	4	4	4	2	1	4	2	1	2	1	0	2	1	2	4	2	3	0	0	2	2	1	0	1	1	1	0	0	1	4	1	3	1	4	2	1	1	0	1	1	4	2	0	3	5	1	1	2	1	3	1	3	2	2	2	3	3	2	0	0	1	1	0	0
10524	NY	0	2	2	3	0	1	5	1	2	0	2	1	6	3	2	1	4	0	2	2	1	6	2	1	5	2	3	0	0	1	1	5	1	1	3	3	6	1	6	4	2	1	3	2	1	0	2	2	2	3	7	2	2	1	4	1	6	2	3	6	2	8	2	2	6	5	3	4	2	2	0	4	5	3	3	7	5	4	6	5	4	5	3	1	8	9
10526	NY	1	2	2	1	3	0	1	0	0	0	1	1	0	1	3	0	1	0	2	2	2	1	1	0	2	1	2	0	4	0	0	1	0	1	2	0	0	5	0	1	3	0	0	0	0	0	2	2	3	1	3	0	1	0	0	1	2	1	1	0	1	3	0	0	2	1	0	2	0	1	2	0	1	1	2	1	1	0	0	1	0	1	1	1	0	0
10528	NY	2	4	5	1	7	4	13	2	2	4	1	0	0	6	6	11	7	2	5	5	3	6	15	4	5	4	7	8	0	4	1	2	2	3	3	4	0	4	7	6	4	4	3	1	9	2	1	0	5	3	7	7	4	3	8	4	3	2	5	0	4	2	4	4	4	0	4	0	1	1	0	3	3	6	7	1	3	3	5	0	2	4	0	5	2	0
10530	NY	6	10	8	14	13	3	5	4	7	4	3	5	10	3	4	7	7	8	4	10	6	5	4	4	3	11	8	5	2	5	3	0	5	3	6	3	4	5	9	5	4	3	5	3	4	3	6	5	10	9	8	4	8	3	1	7	5	1	6	4	4	4	11	5	10	5	2	7	1	3	7	8	5	7	4	8	4	4	4	3	4	1	2	1	4	1
10532	NY	6	4	0	4	4	2	1	2	1	3	0	3	1	2	4	1	2	1	7	5	5	6	3	0	2	5	3	2	2	1	0	5	0	3	2	1	5	6	4	4	1	1	3	1	1	2	4	2	0	6	2	2	3	0	3	2	3	2	4	5	0	1	2	2	0	0	3	1	1	0	1	2	4	1	3	4	2	2	0	0	1	0	2	0	4	1
10533	NY	2	7	4	4	9	3	2	5	2	5	0	1	4	2	7	7	2	5	4	3	4	4	6	3	4	6	7	8	4	1	1	4	3	2	4	0	3	8	3	1	2	0	5	2	3	1	2	2	4	5	3	10	3	2	6	5	3	0	5	4	1	1	7	3	1	1	2	0	5	4	3	1	4	4	6	3	5	2	4	2	2	0	1	3	2	0
10536	NY	12	7	11	15	13	4	5	2	2	4	3	2	4	1	13	10	7	6	10	12	5	5	9	3	6	12	14	4	9	6	9	4	7	7	5	7	7	17	8	9	11	6	11	4	3	6	7	5	11	17	15	14	7	6	6	6	8	9	8	11	10	19	21	16	10	11	1	4	9	2	9	8	11	26	6	4	4	3	7	5	2	6	4	4	3	2
10537	NY	4	3	3	1	0	0	3	1	0	0	1	2	2	4	0	2	6	3	3	3	0	2	1	4	1	2	0	2	3	1	0	3	2	2	3	1	1	1	3	1	2	1	3	1	1	1	1	0	1	3	3	3	1	1	1	0	3	0	2	1	0	2	7	1	3	2	4	4	3	0	0	2	3	3	2	3	1	1	2	1	3	2	5	1	6	5
10538	NY	10	21	18	19	14	11	11	7	3	6	3	9	11	6	20	19	17	10	15	14	10	16	13	10	20	21	22	19	11	4	3	8	8	7	6	8	20	33	27	17	8	4	10	4	8	9	8	6	10	18	22	11	4	9	8	10	7	6	9	12	11	15	23	9	7	3	8	15	5	10	3	9	9	20	15	10	6	1	8	5	6	7	4	9	8	2
10541	NY	12	25	18	16	29	17	14	7	11	11	7	12	5	19	16	13	18	15	16	15	6	10	11	14	15	20	14	15	17	14	8	18	8	7	8	10	14	6	18	10	23	21	13	12	13	8	9	11	9	12	23	18	20	13	18	8	8	4	10	16	18	14	18	22	15	20	17	17	14	9	9	12	14	21	14	20	17	21	27	12	13	19	7	15	12	17
10543	NY	3	12	9	9	14	11	5	1	5	6	10	3	4	11	12	15	8	5	3	11	10	6	7	8	14	8	11	7	6	3	5	12	7	11	7	2	7	12	15	11	8	4	7	4	10	6	6	6	7	8	8	10	4	5	6	5	3	2	8	8	8	4	5	8	10	4	6	10	3	10	2	3	6	5	15	11	7	4	9	5	3	6	6	3	5	2
10546	NY	1	4	2	2	3	1	1	1	1	0	0	0	1	0	3	4	1	0	0	2	1	0	1	0	3	4	1	1	1	1	1	0	1	0	3	1	0	1	1	1	1	1	2	1	1	0	0	2	0	1	1	1	1	1	4	2	1	0	1	2	0	3	1	1	0	1	1	2	0	1	0	0	0	4	1	1	2	1	1	1	2	1	0	2	1	1
10547	NY	1	5	3	3	6	1	3	4	1	4	1	3	5	1	5	1	3	2	4	4	5	5	3	3	1	3	3	5	1	2	3	2	0	0	2	4	0	1	3	3	3	4	8	2	1	1	51	3	4	1	4	4	3	0	2	1	0	2	1	3	2	3	4	3	5	4	5	6	0	3	5	2	3	6	2	1	3	3	4	2	1	3	1	2	2	0
10548	NY	1	2	0	3	3	0	1	2	1	1	3	2	0	3	3	2	3	2	3	4	2	2	0	1	0	2	2	2	1	0	0	1	1	0	0	1	2	0	1	1	1	2	2	1	0	1	0	0	3	2	1	2	2	1	3	2	0	0	1	1	0	1	2	2	2	1	0	1	2	0	1	1	2	0	0	0	0	0	0	1	2	0	1	0	0	0
10549	NY	7	8	11	22	10	10	7	7	6	5	3	3	5	5	11	13	8	13	10	9	6	7	7	9	6	10	16	8	8	6	6	6	3	8	8	9	7	8	12	7	7	7	4	2	4	8	8	7	6	15	18	13	7	9	7	13	3	7	3	14	10	15	12	13	11	3	6	11	4	8	6	8	11	8	8	10	2	5	2	5	3	2	5	7	3	2
10550	NY	3	2	3	0	3	3	6	3	4	4	2	3	0	5	4	4	6	4	5	5	3	6	3	3	5	5	1	2	4	0	5	4	4	0	5	2	7	2	0	2	0	2	0	0	2	2	2	8	2	1	2	3	2	3	3	2	2	2	1	3	3	3	2	1	1	0	2	6	2	1	4	0	2	0	1	2	1	1	1	1	2	1	4	1	0	0
10552	NY	5	4	6	11	8	10	6	5	1	2	2	3	7	4	6	2	4	11	0	5	2	8	6	7	4	6	2	6	1	1	3	3	3	6	5	8	4	8	2	6	4	2	4	6	6	5	7	5	3	7	4	5	8	4	1	4	4	3	5	4	3	6	5	7	8	7	5	6	3	6	0	6	8	5	3	5	2	3	6	1	2	1	0	3	4	1
10553	NY	3	1	5	2	2	1	0	3	0	1	1	1	1	1	3	3	1	5	3	6	3	1	3	0	3	2	6	2	1	2	0	2	1	0	3	3	2	0	3	1	0	0	3	0	1	2	1	2	1	3	4	6	1	4	6	3	3	3	3	1	2	1	2	1	5	1	5	4	0	5	1	1	2	2	4	0	1	1	0	1	1	4	0	2	1	0
10560	NY	4	2	9	4	7	3	3	4	3	1	2	0	3	1	3	3	2	2	4	6	4	4	4	2	7	0	2	2	4	0	2	4	3	5	3	2	3	4	2	0	2	1	1	1	3	5	1	3	3	6	4	2	1	4	4	2	1	2	4	4	5	5	3	2	4	6	4	3	3	1	2	4	2	5	3	3	0	1	3	2	2	1	1	0	0	0
10562	NY	11	26	15	8	23	12	13	6	6	9	8	7	19	10	9	7	13	20	29	16	13	16	13	20	16	11	6	20	9	2	6	10	9	12	5	8	10	9	18	12	8	11	11	11	5	9	13	11	10	6	10	8	9	8	9	8	6	3	8	10	7	4	11	8	4	7	8	6	6	8	5	6	9	8	6	8	7	7	7	8	3	8	4	6	7	1
10566	NY	13	11	9	9	20	9	7	11	10	9	10	7	6	5	6	11	7	9	15	14	8	7	8	14	10	13	9	8	7	4	4	6	8	10	9	7	5	6	8	4	3	6	6	12	7	7	7	7	11	12	13	8	16	9	10	14	10	11	14	9	8	12	9	10	9	11	19	10	8	12	7	7	14	14	6	8	7	6	6	7	5	2	8	1	4	1
10567	NY	9	8	13	12	17	11	6	12	4	7	7	5	7	4	8	10	24	14	17	19	10	13	12	11	10	6	6	11	10	8	7	6	11	7	8	9	6	9	11	9	10	3	7	7	8	2	12	8	12	9	7	8	7	8	5	11	4	7	4	14	4	7	5	7	2	7	7	9	8	7	5	9	8	14	8	13	6	13	12	3	5	4	5	6	6	2
10570	NY	5	7	14	7	11	7	9	5	2	2	2	2	5	5	4	12	6	1	13	9	3	3	9	7	2	9	7	4	7	2	3	3	7	4	7	5	4	4	8	6	4	6	8	7	3	2	7	8	9	4	14	13	5	6	7	3	5	2	3	8	5	12	7	6	12	2	4	3	7	0	10	8	4	6	8	6	7	7	2	6	4	1	3	3	6	0
10573	NY	6	10	22	13	15	6	6	12	9	10	6	9	9	9	12	13	13	19	13	18	8	10	6	13	11	21	16	19	13	5	5	11	5	4	7	4	9	8	9	6	8	25	11	9	10	9	7	5	11	10	15	10	8	5	11	8	4	5	9	22	9	11	17	14	9	12	10	9	7	5	7	8	11	19	9	10	7	5	10	9	6	5	11	5	7	2
10576	NY	5	5	5	8	5	4	6	1	4	5	2	1	1	2	2	2	4	3	1	5	2	3	4	1	6	13	7	3	7	0	4	5	2	4	3	7	7	5	5	5	7	3	5	0	6	2	10	6	4	6	8	1	4	7	2	4	4	3	8	6	6	6	8	7	8	4	7	3	5	5	5	6	9	6	4	3	3	1	3	1	0	3	2	2	5	0
10577	NY	1	5	3	1	2	0	3	0	3	2	1	1	3	1	2	2	1	2	2	1	2	0	3	3	2	4	2	2	2	0	0	0	2	1	2	5	5	0	4	1	2	2	4	2	3	0	2	2	1	2	2	2	0	1	5	0	0	3	3	3	1	2	3	1	4	1	1	9	2	2	1	1	4	2	0	2	0	0	1	1	1	0	1	1	3	1
10579	NY	6	10	7	5	11	6	3	5	4	4	4	7	7	6	8	5	7	6	12	5	1	6	5	9	9	4	5	6	7	4	4	5	8	11	3	2	12	6	9	6	6	6	8	5	3	3	4	5	4	6	7	9	10	4	4	6	4	3	2	5	10	8	7	7	9	7	4	5	5	5	7	3	6	7	5	14	11	12	4	7	13	8	6	7	13	12
10580	NY	17	23	16	16	12	7	14	9	5	3	7	7	8	18	20	19	15	16	19	15	13	14	17	18	21	35	23	23	8	8	7	15	11	14	14	14	17	28	32	17	14	6	15	9	6	10	12	17	29	28	22	11	12	13	10	10	7	7	14	26	20	37	18	15	17	7	7	12	6	7	12	6	14	24	16	10	6	8	5	2	3	5	8	8	5	1
10583	NY	17	37	29	40	29	12	14	17	7	11	10	7	19	20	41	45	38	39	20	29	19	17	17	21	30	48	47	38	30	8	9	16	16	11	22	18	30	47	43	30	21	13	22	15	11	12	24	20	30	33	48	30	20	17	21	19	11	20	27	25	28	42	30	27	16	10	17	21	16	20	22	26	29	24	37	28	20	23	21	18	5	16	13	21	12	6
10588	NY	0	1	3	1	1	0	3	2	0	1	0	0	1	0	1	0	2	1	0	2	1	2	1	3	0	2	1	0	3	0	1	1	0	2	1	1	0	0	2	3	2	0	2	0	0	1	0	1	2	1	2	1	0	0	0	1	2	1	4	3	2	3	3	2	2	0	2	5	1	3	0	0	0	0	1	0	0	1	1	3	0	1	1	0	2	0
10589	NY	6	10	11	13	13	6	11	8	8	13	5	8	5	10	10	13	8	15	12	22	5	7	6	6	11	8	6	6	7	7	8	9	7	4	6	7	9	10	10	5	15	6	11	6	8	14	8	10	14	11	12	11	7	14	9	9	9	5	8	8	4	15	17	14	10	10	10	12	7	12	3	6	12	8	10	8	15	4	7	8	2	5	6	8	9	4
10590	NY	4	5	8	11	7	3	5	9	10	2	2	1	5	2	3	12	8	1	4	10	5	3	8	4	7	5	4	6	5	5	4	5	1	5	7	5	4	9	7	4	9	3	3	3	3	6	8	3	8	5	8	6	4	3	12	3	3	3	4	8	6	9	3	6	10	3	8	2	2	9	5	7	3	12	1	1	3	2	4	6	1	4	2	2	4	3
10591	NY	9	14	8	15	19	10	6	10	3	3	3	3	6	9	15	9	14	12	12	13	2	8	4	9	7	7	7	6	4	8	5	3	3	5	3	6	7	8	6	8	4	1	3	6	1	3	4	4	5	8	6	10	4	8	6	6	5	4	6	6	0	6	6	5	11	4	4	5	4	5	2	3	8	6	6	8	2	4	4	0	1	5	1	5	5	1
10594	NY	2	2	7	4	6	1	2	0	1	1	3	1	0	3	3	1	2	3	3	1	1	4	1	4	2	3	2	2	3	5	2	3	2	0	0	3	0	4	2	2	2	0	2	2	0	4	4	0	3	2	4	0	4	0	6	5	1	1	1	6	4	2	5	6	2	0	2	3	0	1	0	3	1	1	0	8	4	1	1	0	0	1	1	2	1	1
10595	NY	2	5	4	1	2	4	3	1	1	2	1	0	1	2	2	8	2	3	8	4	2	3	2	2	1	4	3	1	2	0	1	2	1	2	2	2	1	2	2	4	3	1	2	2	0	1	1	3	0	1	3	4	4	1	3	1	2	2	3	4	4	2	0	1	4	3	1	3	2	1	1	2	4	4	4	4	0	3	3	1	1	1	1	1	1	1
10598	NY	22	24	26	19	35	14	20	19	13	14	10	1	16	19	16	26	40	27	22	22	12	7	16	22	14	30	19	15	12	14	10	17	13	15	24	12	8	20	12	25	27	9	18	10	15	15	12	18	20	27	32	22	20	11	27	20	18	16	19	24	21	23	26	42	30	25	26	15	10	12	19	11	16	24	12	12	19	19	15	11	6	5	8	10	7	3
10601	NY	2	2	0	5	4	5	3	6	1	1	1	0	1	1	1	1	2	2	1	3	2	1	2	11	3	3	0	1	1	3	0	1	1	4	1	2	3	3	9	4	1	1	5	1	4	2	5	3	6	0	0	5	8	2	4	2	3	0	2	3	1	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
10603	NY	7	10	6	8	21	2	17	2	2	5	4	3	9	8	6	6	10	20	19	16	8	6	7	6	8	5	10	10	4	2	1	4	7	5	4	8	4	9	7	4	8	6	4	4	2	2	4	1	4	7	8	3	5	5	4	6	3	5	7	2	5	2	7	6	5	6	3	7	2	4	4	5	3	8	5	2	5	5	2	0	0	2	1	6	2	0
10604	NY	1	4	5	6	11	2	2	5	1	4	2	1	0	3	4	8	5	4	1	5	3	3	4	3	4	5	2	5	3	1	2	0	1	4	3	1	7	3	7	3	4	3	4	2	3	3	5	4	0	6	3	1	2	1	1	1	1	3	4	4	3	5	2	6	3	2	3	5	0	0	2	1	5	3	3	1	3	1	1	2	1	3	0	2	0	0
10605	NY	8	19	22	14	12	7	8	11	7	5	6	3	11	6	15	13	5	6	12	14	16	10	11	13	12	16	19	13	15	5	5	8	6	11	2	12	14	10	16	10	9	8	9	5	11	5	10	6	7	13	16	19	24	6	20	11	3	12	4	19	9	17	28	14	15	11	11	15	11	10	8	8	8	16	10	13	9	4	6	8	10	7	4	5	10	1
